unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume USD,tradecount
1608152400,2020-12-16 21:00:00,LINK/USD,13.32859,13.37923,13.21375,13.35001,13.31258,27766.08252082,370677.4793137722,272
1608148800,2020-12-16 20:00:00,LINK/USD,13.30908,13.36240,13.26701,13.30780,13.33172,15263.25155989,203120.29910870414,241
1608145200,2020-12-16 19:00:00,LINK/USD,13.15092,13.33584,13.15092,13.30766,13.26854,17117.19833060,227789.8555361924,231
1608141600,2020-12-16 18:00:00,LINK/USD,13.23000,13.30594,13.10002,13.14541,13.19045,16133.22950065,212077.91641013953,174
1608138000,2020-12-16 17:00:00,LINK/USD,13.28547,13.36996,13.15453,13.23572,13.24486,36127.33734803,478171.32148406765,270
1608134400,2020-12-16 16:00:00,LINK/USD,13.25500,13.42565,13.25048,13.31864,13.31979,29929.78369831,398624.0143556595,339
1608130800,2020-12-16 15:00:00,LINK/USD,13.13388,13.25621,13.06881,13.20241,13.16593,59631.53172162,787279.9307168331,385
1608127200,2020-12-16 14:00:00,LINK/USD,13.00000,13.31870,12.92229,13.11365,13.13182,83057.36474118,1089185.211138175,834
1608123600,2020-12-16 13:00:00,LINK/USD,12.51566,12.98909,12.49727,12.98909,12.73663,60402.32803303,784571.2750305495,540
1608120000,2020-12-16 12:00:00,LINK/USD,12.57341,12.67000,12.48000,12.53064,12.59369,23715.23224094,297167.0377276124,271
1608116400,2020-12-16 11:00:00,LINK/USD,12.65733,12.68774,12.56235,12.57340,12.59130,18128.25432695,227933.7929544731,103
1608112800,2020-12-16 10:00:00,LINK/USD,12.53467,12.66854,12.53467,12.65457,12.61230,7313.99233632,92555.42799942498,107
1608109200,2020-12-16 09:00:00,LINK/USD,12.55616,12.55617,12.50000,12.54748,12.52810,7695.95441362,96564.83408580869,104
1608105600,2020-12-16 08:00:00,LINK/USD,12.48000,12.56504,12.44959,12.56504,12.48920,15726.79458658,197607.80305216115,223
1608102000,2020-12-16 07:00:00,LINK/USD,12.52000,12.52000,12.48075,12.48535,12.49470,15955.92246866,199215.27659408413,114
1608098400,2020-12-16 06:00:00,LINK/USD,12.40755,12.52001,12.40755,12.52001,12.48475,8859.01214369,110914.92062912024,172
1608094800,2020-12-16 05:00:00,LINK/USD,12.38123,12.44439,12.38123,12.44377,12.40773,11395.57302324,141803.88971940323,189
1608091200,2020-12-16 04:00:00,LINK/USD,12.42714,12.44513,12.35567,12.37867,12.39482,15321.28626534,189657.1466541763,203
1608087600,2020-12-16 03:00:00,LINK/USD,12.47956,12.47956,12.41087,12.42714,12.45852,9941.83299679,123548.55050772888,92
1608084000,2020-12-16 02:00:00,LINK/USD,12.45473,12.49374,12.44549,12.48770,12.46783,23479.47749983,293204.67117462715,174
1608080400,2020-12-16 01:00:00,LINK/USD,12.41131,12.47584,12.33049,12.47584,12.40545,13762.45033428,171698.1283784238,232
1608076800,2020-12-16 00:00:00,LINK/USD,12.68278,12.68278,12.33581,12.41328,12.47629,45706.04272999,567361.9060993303,364
1608073200,2020-12-15 23:00:00,LINK/USD,12.70083,12.72757,12.64071,12.69020,12.70623,13369.98456591,169667.77813831109,165
1608069600,2020-12-15 22:00:00,LINK/USD,12.71407,12.78321,12.68785,12.70083,12.73131,9596.80953647,121887.44646508427,207
1608066000,2020-12-15 21:00:00,LINK/USD,12.78550,12.80508,12.68000,12.72142,12.72682,14164.20516824,180188.8029113517,234
1608062400,2020-12-15 20:00:00,LINK/USD,12.79616,12.84058,12.74416,12.78549,12.79204,13865.01337201,177270.98981770012,173
1608058800,2020-12-15 19:00:00,LINK/USD,12.70064,12.79942,12.69165,12.79616,12.73382,7125.34698567,91177.08008415104,206
1608055200,2020-12-15 18:00:00,LINK/USD,12.68646,12.72099,12.66402,12.69888,12.69659,2496.69011880,31705.168215826947,82
1608051600,2020-12-15 17:00:00,LINK/USD,12.63410,12.74041,12.62211,12.70009,12.70546,9694.51105719,123121.16293230814,165
1608048000,2020-12-15 16:00:00,LINK/USD,12.63413,12.69402,12.57520,12.62022,12.63014,13535.03597372,170815.13169626062,186
1608044400,2020-12-15 15:00:00,LINK/USD,12.61267,12.67000,12.59169,12.62677,12.64835,9634.84025541,121656.91189180332,146
1608040800,2020-12-15 14:00:00,LINK/USD,12.68135,12.75963,12.60089,12.63164,12.67065,6073.81855939,76722.2894675331,121
1608037200,2020-12-15 13:00:00,LINK/USD,12.67579,12.72834,12.65015,12.65015,12.67723,6342.16358659,80229.32069490149,71
1608033600,2020-12-15 12:00:00,LINK/USD,12.70303,12.74885,12.67079,12.67857,12.72226,6512.05698210,82563.5702915436,93
1608030000,2020-12-15 11:00:00,LINK/USD,12.73701,12.75813,12.70000,12.71618,12.72032,12205.34765189,155205.3977040106,91
1608026400,2020-12-15 10:00:00,LINK/USD,12.60792,12.77465,12.57668,12.77465,12.65800,11711.18522011,149606.2922720782,172
1608022800,2020-12-15 09:00:00,LINK/USD,12.56290,12.62663,12.45001,12.62663,12.53773,14017.59230707,176994.95155221928,190
1608019200,2020-12-15 08:00:00,LINK/USD,12.63318,12.63765,12.56751,12.56752,12.59931,14605.77832029,183558.41115581096,111
1608015600,2020-12-15 07:00:00,LINK/USD,12.60998,12.63559,12.58046,12.63558,12.59270,9769.70200705,123445.85128624084,151
1608012000,2020-12-15 06:00:00,LINK/USD,12.60164,12.62597,12.56380,12.61793,12.60136,15534.36072906,196011.47627402804,255
1608008400,2020-12-15 05:00:00,LINK/USD,12.63800,12.69349,12.52069,12.59600,12.60483,19913.91125792,250835.62620476034,216
1608004800,2020-12-15 04:00:00,LINK/USD,12.86229,12.86229,12.60376,12.61795,12.75454,11065.60003890,139625.18801083826,171
1608001200,2020-12-15 03:00:00,LINK/USD,12.91222,12.92805,12.87368,12.87898,12.90193,2978.34341296,38358.025248643586,50
1607997600,2020-12-15 02:00:00,LINK/USD,12.81608,13.01678,12.81384,12.92915,12.94502,17205.78203035,222456.1367376997,257
1607994000,2020-12-15 01:00:00,LINK/USD,12.85610,12.85610,12.77285,12.81384,12.81632,5277.71748214,67627.82738134483,124
1607990400,2020-12-15 00:00:00,LINK/USD,12.84000,12.88283,12.82002,12.87342,12.85636,15830.70961347,203795.37375223698,198
1607986800,2020-12-14 23:00:00,LINK/USD,12.93822,12.95780,12.79594,12.84000,12.86676,12569.29807363,161389.7872654092,183
1607983200,2020-12-14 22:00:00,LINK/USD,12.84637,12.98000,12.84576,12.93605,12.92678,12442.60825525,160958.20252032674,250
1607979600,2020-12-14 21:00:00,LINK/USD,12.93126,12.95000,12.82507,12.82507,12.89557,13100.56360507,168015.6452744751,139
1607976000,2020-12-14 20:00:00,LINK/USD,12.80885,12.92838,12.78288,12.92838,12.84825,10881.98213243,140686.40016126537,208
1607972400,2020-12-14 19:00:00,LINK/USD,12.79253,12.87199,12.74216,12.79654,12.81044,36654.29940243,469048.2084751716,331
1607968800,2020-12-14 18:00:00,LINK/USD,12.55439,12.79471,12.55439,12.78148,12.71878,23724.71615814,303236.98508094327,318
1607965200,2020-12-14 17:00:00,LINK/USD,12.52030,12.57030,12.47001,12.55347,12.53832,15168.24357022,190414.09061144968,233
1607961600,2020-12-14 16:00:00,LINK/USD,12.59788,12.65234,12.50472,12.52201,12.54594,8143.65646320,101974.94766875503,135
1607958000,2020-12-14 15:00:00,LINK/USD,12.50165,12.70799,12.50165,12.60190,12.64496,16496.26229406,207884.24780351474,209
1607954400,2020-12-14 14:00:00,LINK/USD,12.54715,12.54715,12.43927,12.48658,12.49085,19273.83516059,240664.28463951987,219
1607950800,2020-12-14 13:00:00,LINK/USD,12.44072,12.56774,12.33000,12.54723,12.42812,7651.82729043,96009.23693330202,226
1607947200,2020-12-14 12:00:00,LINK/USD,12.46044,12.51028,12.41407,12.43971,12.46744,7221.76423357,89836.65275398307,139
1607943600,2020-12-14 11:00:00,LINK/USD,12.55971,12.56421,12.42000,12.45439,12.47073,5839.43549569,72726.60704316657,154
1607940000,2020-12-14 10:00:00,LINK/USD,12.74262,12.76445,12.54320,12.55410,12.64961,2333.96995643,29300.892230017864,98
1607936400,2020-12-14 09:00:00,LINK/USD,12.72769,12.75867,12.68876,12.74185,12.72574,1121.39151351,14288.602456417395,131
1607932800,2020-12-14 08:00:00,LINK/USD,12.66643,12.75252,12.66643,12.72460,12.69421,3457.82519003,43999.442413055745,134
1607929200,2020-12-14 07:00:00,LINK/USD,12.72726,12.73215,12.65758,12.69712,12.69484,2005.90454254,25469.210685175483,93
1607925600,2020-12-14 06:00:00,LINK/USD,12.65665,12.72685,12.65665,12.72594,12.70550,3023.59516399,38478.090641226896,120
1607922000,2020-12-14 05:00:00,LINK/USD,12.65878,12.67597,12.62249,12.65518,12.64866,5078.53766892,64269.808336963004,92
1607918400,2020-12-14 04:00:00,LINK/USD,12.86896,12.86896,12.63955,12.66755,12.69782,10768.30961335,136408.1004425918,113
1607914800,2020-12-14 03:00:00,LINK/USD,12.88507,12.95629,12.87415,12.87415,12.90319,4473.15246728,57588.03583663281,89
1607911200,2020-12-14 02:00:00,LINK/USD,12.76442,12.90775,12.69899,12.88387,12.80882,13512.97224370,174099.3777014391,183
1607907600,2020-12-14 01:00:00,LINK/USD,12.76741,12.80000,12.73102,12.77236,12.77078,9788.67177378,125024.43981655674,120
1607904000,2020-12-14 00:00:00,LINK/USD,12.92841,12.93857,12.72512,12.76740,12.81527,32795.65173700,418715.2039869738,254
1607900400,2020-12-13 23:00:00,LINK/USD,12.93854,13.00439,12.86770,12.93195,12.94054,20607.32807391,266492.9362854005,238
1607896800,2020-12-13 22:00:00,LINK/USD,13.02427,13.02427,12.80461,12.93857,12.90382,22560.77753449,291904.1993844263,179
1607893200,2020-12-13 21:00:00,LINK/USD,12.87548,13.05458,12.87548,13.02427,12.97945,11114.28996539,144755.51336753002,67
1607889600,2020-12-13 20:00:00,LINK/USD,12.99471,13.01479,12.82003,12.92860,12.90948,14724.10480490,190362.06138063013,123
1607886000,2020-12-13 19:00:00,LINK/USD,12.92753,13.03490,12.92753,12.99090,12.96249,5103.41892318,66298.00488913906,66
1607882400,2020-12-13 18:00:00,LINK/USD,12.96019,12.96019,12.90442,12.92753,12.92471,5410.36851240,69942.70125510638,68
1607878800,2020-12-13 17:00:00,LINK/USD,13.07604,13.07604,12.92699,12.97694,12.98589,18445.67014255,239368.3546996628,181
1607875200,2020-12-13 16:00:00,LINK/USD,12.67731,13.25000,12.67731,13.06345,13.03236,33609.24991682,439052.75582588225,406
1607871600,2020-12-13 15:00:00,LINK/USD,12.54000,12.60472,12.50000,12.59996,12.56086,23443.93975844,295392.70319875365,194
1607868000,2020-12-13 14:00:00,LINK/USD,12.58417,12.58437,12.52983,12.54319,12.55264,20664.97208901,259204.6712571493,98
1607864400,2020-12-13 13:00:00,LINK/USD,12.64765,12.64765,12.57308,12.59818,12.60552,8589.92511943,108217.42284110062,69
1607860800,2020-12-13 12:00:00,LINK/USD,12.63300,12.67937,12.59300,12.64990,12.65180,13163.32397136,166514.73190530686,90
1607857200,2020-12-13 11:00:00,LINK/USD,12.62802,12.62802,12.52130,12.61713,12.56216,21870.59513541,275944.14200083556,146
1607853600,2020-12-13 10:00:00,LINK/USD,12.57952,12.67000,12.55769,12.61547,12.59989,13725.13337547,173149.00834424054,97
1607850000,2020-12-13 09:00:00,LINK/USD,12.53236,12.59967,12.42299,12.56533,12.53338,33027.40638282,415000.26024423965,202
1607846400,2020-12-13 08:00:00,LINK/USD,12.42065,12.50562,12.40879,12.47129,12.46859,21396.61323786,266843.368707191,138
1607842800,2020-12-13 07:00:00,LINK/USD,12.31539,12.39565,12.29319,12.38915,12.33798,14686.27783205,181950.49900294226,117
1607839200,2020-12-13 06:00:00,LINK/USD,12.14721,12.31679,12.14721,12.25950,12.27077,17076.66891986,209351.42262302365,68
1607835600,2020-12-13 05:00:00,LINK/USD,12.12741,12.19815,12.11002,12.11530,12.14962,36103.47385758,437404.416826739,136
1607832000,2020-12-13 04:00:00,LINK/USD,12.08944,12.12948,12.05000,12.12087,12.09895,6730.65645421,81581.41189614037,63
1607828400,2020-12-13 03:00:00,LINK/USD,12.13312,12.13658,12.03232,12.05824,12.04746,19395.76971609,233878.84622134507,105
1607824800,2020-12-13 02:00:00,LINK/USD,12.12956,12.13262,12.07001,12.11160,12.08825,14160.53548420,171506.74157043672,93
1607821200,2020-12-13 01:00:00,LINK/USD,12.16023,12.18734,12.14013,12.14013,12.15977,2444.84585796,29680.746545595935,47
1607817600,2020-12-13 00:00:00,LINK/USD,12.23069,12.41320,12.15368,12.15638,12.25627,6987.02896709,84936.97919495354,65
1607814000,2020-12-12 23:00:00,LINK/USD,12.25358,12.25366,12.19905,12.20788,12.21007,3773.02507513,46060.63735417802,37
1607810400,2020-12-12 22:00:00,LINK/USD,12.27848,12.31830,12.23743,12.26685,12.27862,8114.88727902,99544.10501864649,80
1607806800,2020-12-12 21:00:00,LINK/USD,12.15693,12.36871,12.14615,12.31932,12.28046,23919.38666082,294670.57847837306,184
1607803200,2020-12-12 20:00:00,LINK/USD,12.07110,12.21560,12.07110,12.14077,12.13338,8708.65465676,105729.7731971521,100
1607799600,2020-12-12 19:00:00,LINK/USD,12.08072,12.09754,12.06721,12.07110,12.07816,13308.83096228,160652.2294287781,91
1607796000,2020-12-12 18:00:00,LINK/USD,11.96966,12.10997,11.95000,12.08001,11.97956,72237.76217243,872632.889420576,220
1607792400,2020-12-12 17:00:00,LINK/USD,11.92279,11.98021,11.87497,11.97901,11.91306,15980.79200669,191434.06725605958,94
1607788800,2020-12-12 16:00:00,LINK/USD,11.92356,12.00539,11.91549,11.95288,11.95087,11999.03061647,143422.97307499193,91
1607785200,2020-12-12 15:00:00,LINK/USD,11.90883,11.96943,11.87536,11.91662,11.92890,24073.02127911,286869.0468350678,105
1607781600,2020-12-12 14:00:00,LINK/USD,11.98526,12.03206,11.87429,11.92347,11.92825,14728.40238193,175613.6639488709,89
1607778000,2020-12-12 13:00:00,LINK/USD,12.07298,12.08951,11.97000,12.00088,12.00922,8878.56392849,106550.58027813709,89
1607774400,2020-12-12 12:00:00,LINK/USD,12.12864,12.13630,12.06837,12.06837,12.10361,1260.58509803,15213.20737951231,15
1607770800,2020-12-12 11:00:00,LINK/USD,12.06537,12.12845,12.05478,12.12482,12.10924,1629.68175977,19759.597994494492,28
1607767200,2020-12-12 10:00:00,LINK/USD,12.11000,12.12116,12.06290,12.06843,12.09043,2849.72686946,34391.72924319715,24
1607763600,2020-12-12 09:00:00,LINK/USD,12.17481,12.19685,12.10000,12.10356,12.16248,6192.36341459,74949.64213029493,38
1607760000,2020-12-12 08:00:00,LINK/USD,12.25000,12.27074,12.13754,12.16826,12.20991,5478.79499114,66667.40193888922,60
1607756400,2020-12-12 07:00:00,LINK/USD,12.13000,12.25095,12.13000,12.23381,12.19095,8228.56719345,100666.72761690055,55
1607752800,2020-12-12 06:00:00,LINK/USD,12.08164,12.12425,12.07361,12.11459,12.10891,4378.96946947,53049.419745146566,29
1607749200,2020-12-12 05:00:00,LINK/USD,12.16642,12.16642,12.08300,12.08300,12.11852,9498.48641078,114770.21130145475,62
1607745600,2020-12-12 04:00:00,LINK/USD,12.10583,12.17552,12.07204,12.14786,12.11592,8638.75751116,104942.41681952012,60
1607742000,2020-12-12 03:00:00,LINK/USD,12.07747,12.12127,12.07747,12.10462,12.10235,10579.60195103,128062.06136847676,69
1607738400,2020-12-12 02:00:00,LINK/USD,12.08213,12.13322,12.04624,12.08621,12.07414,10125.43412443,122378.1231690271,98
1607734800,2020-12-12 01:00:00,LINK/USD,12.13811,12.14000,12.06197,12.06198,12.09921,16546.88225210,199588.16278718517,154
1607731200,2020-12-12 00:00:00,LINK/USD,11.64974,12.12220,11.62000,12.12220,11.94675,62276.72838989,754930.9568879245,381
1607727600,2020-12-11 23:00:00,LINK/USD,11.76284,11.76284,11.64357,11.65033,11.68552,5919.93008377,68969.13905284814,88
1607724000,2020-12-11 22:00:00,LINK/USD,11.69223,11.84001,11.69222,11.78280,11.79786,6436.95668980,75845.37328457544,94
1607720400,2020-12-11 21:00:00,LINK/USD,11.68298,11.73907,11.60222,11.70415,11.68507,12312.41229853,144106.3204038399,84
1607716800,2020-12-11 20:00:00,LINK/USD,11.70180,11.72000,11.57934,11.69413,11.65066,17264.98297321,201898.95533650427,139
1607713200,2020-12-11 19:00:00,LINK/USD,11.63809,11.70152,11.61794,11.63459,11.65438,26710.94658333,310770.91200894536,144
1607709600,2020-12-11 18:00:00,LINK/USD,11.56424,11.65933,11.52525,11.65933,11.56482,13812.19019133,161040.88346347964,134
1607706000,2020-12-11 17:00:00,LINK/USD,11.58870,11.59122,11.51412,11.58037,11.55480,15366.87651071,177954.1157383308,159
1607702400,2020-12-11 16:00:00,LINK/USD,11.72561,11.72561,11.56840,11.59343,11.62888,11933.28152422,138347.66402133787,102
1607698800,2020-12-11 15:00:00,LINK/USD,11.72927,11.78895,11.71713,11.72551,11.75119,7594.52749124,89049.70804380953,84
1607695200,2020-12-11 14:00:00,LINK/USD,11.65018,11.73029,11.63771,11.69809,11.68647,5497.79556800,64313.70735606512,61
1607691600,2020-12-11 13:00:00,LINK/USD,11.59482,11.71978,11.59482,11.65265,11.66180,30386.34073783,354081.3933986747,194
1607688000,2020-12-11 12:00:00,LINK/USD,11.48795,11.61861,11.47618,11.59261,11.56361,15248.94799527,176775.10701944696,117
1607684400,2020-12-11 11:00:00,LINK/USD,11.58819,11.58821,11.42824,11.50441,11.49494,27651.62805390,318115.6662995677,236
1607680800,2020-12-11 10:00:00,LINK/USD,11.65444,11.71230,11.52069,11.58706,11.61244,56526.66334917,654977.8398266337,239
1607677200,2020-12-11 09:00:00,LINK/USD,11.73002,11.74307,11.58978,11.61597,11.64690,17047.45919000,198022.77452726432,103
1607673600,2020-12-11 08:00:00,LINK/USD,11.66250,11.82567,11.66250,11.70367,11.77540,30374.45127793,355492.554187971,129
1607670000,2020-12-11 07:00:00,LINK/USD,11.74856,11.75128,11.58535,11.65266,11.65047,13759.46109322,160334.32190252095,99
1607666400,2020-12-11 06:00:00,LINK/USD,11.80936,11.86930,11.72112,11.76168,11.78415,10610.10835123,124792.69919249485,76
1607662800,2020-12-11 05:00:00,LINK/USD,11.79177,11.82268,11.74385,11.80818,11.78485,5242.36022000,61902.733102599595,53
1607659200,2020-12-11 04:00:00,LINK/USD,11.78100,11.80343,11.70000,11.77641,11.76181,3966.96458786,46716.60144212038,36
1607655600,2020-12-11 03:00:00,LINK/USD,11.68646,11.81009,11.62754,11.79950,11.75498,9306.54765269,109812.60902791566,78
1607652000,2020-12-11 02:00:00,LINK/USD,11.75004,11.78583,11.67923,11.68830,11.72243,11803.46859183,137962.4819418866,74
1607648400,2020-12-11 01:00:00,LINK/USD,11.63796,11.79100,11.52454,11.77449,11.67901,82553.18346070,972021.6331261776,400
1607644800,2020-12-11 00:00:00,LINK/USD,11.94575,11.94575,11.58000,11.65512,11.70932,43294.64175297,504604.2449878757,423
1607641200,2020-12-10 23:00:00,LINK/USD,12.02917,12.04093,11.89469,11.89469,11.95135,38799.41912413,461507.0626615979,221
1607637600,2020-12-10 22:00:00,LINK/USD,12.05874,12.08774,12.01682,12.02629,12.03789,20244.56524934,243467.01261248515,116
1607634000,2020-12-10 21:00:00,LINK/USD,12.16463,12.16463,12.03003,12.04835,12.12380,11736.34763384,141403.62401417614,100
1607630400,2020-12-10 20:00:00,LINK/USD,12.09901,12.20107,12.06192,12.15610,12.14765,11534.75468850,140217.63146887484,103
1607626800,2020-12-10 19:00:00,LINK/USD,12.04064,12.10965,11.98201,12.09895,12.05272,27319.19572997,330533.58317712054,142
1607623200,2020-12-10 18:00:00,LINK/USD,12.02450,12.10126,12.01375,12.03757,12.06394,19467.40532963,234340.25437379422,102
1607619600,2020-12-10 17:00:00,LINK/USD,12.05366,12.08000,11.96996,12.02308,12.02989,28345.75214706,340803.24572427414,176
1607616000,2020-12-10 16:00:00,LINK/USD,12.05180,12.09675,12.00557,12.05639,12.04942,9400.26213717,113333.22642795503,115
1607612400,2020-12-10 15:00:00,LINK/USD,12.05307,12.07418,11.85568,12.07418,11.98609,25177.85415253,304001.94305139466,204
1607608800,2020-12-10 14:00:00,LINK/USD,12.17003,12.17613,12.01793,12.01793,12.08844,9443.20670978,113487.79721366636,90
1607605200,2020-12-10 13:00:00,LINK/USD,12.21031,12.21031,12.01825,12.17169,12.09233,53154.90367118,646985.0094654649,318
1607601600,2020-12-10 12:00:00,LINK/USD,12.12794,12.26765,12.12793,12.19698,12.21221,19721.09854027,240537.84447370237,194
1607598000,2020-12-10 11:00:00,LINK/USD,12.14463,12.17313,12.11893,12.13519,12.14163,9405.98810898,114143.45284021301,103
1607594400,2020-12-10 10:00:00,LINK/USD,12.17744,12.22301,12.13020,12.13863,12.17934,12603.25300817,152986.2250625626,93
1607590800,2020-12-10 09:00:00,LINK/USD,12.32700,12.35798,12.18967,12.18967,12.29119,8571.60391760,104485.02312625118,71
1607587200,2020-12-10 08:00:00,LINK/USD,12.27154,12.37650,12.27154,12.33833,12.33915,10625.06871394,131095.6040652673,71
1607583600,2020-12-10 07:00:00,LINK/USD,12.16553,12.30169,12.16553,12.27542,12.25384,10603.78255594,130165.88446283701,59
1607580000,2020-12-10 06:00:00,LINK/USD,12.31653,12.31653,12.15789,12.17619,12.21247,23494.60105304,286074.72639601515,124
1607576400,2020-12-10 05:00:00,LINK/USD,12.31172,12.37749,12.22724,12.29459,12.28546,38879.41525156,478006.46995767707,276
1607572800,2020-12-10 04:00:00,LINK/USD,12.34244,12.45773,12.31716,12.31717,12.36813,8584.09892362,105731.80573904456,49
1607569200,2020-12-10 03:00:00,LINK/USD,12.43691,12.45560,12.35881,12.35881,12.42234,11831.87022483,146227.83605333124,83
1607565600,2020-12-10 02:00:00,LINK/USD,12.50000,12.53433,12.40929,12.40929,12.47289,5430.85875784,67393.10127507633,34
1607562000,2020-12-10 01:00:00,LINK/USD,12.50266,12.57577,12.44001,12.46947,12.50172,9367.08356074,116802.5674481406,78
1607558400,2020-12-10 00:00:00,LINK/USD,12.63089,12.65584,12.51836,12.52024,12.57547,20515.11188326,256854.12440526718,177
1607554800,2020-12-09 23:00:00,LINK/USD,12.68338,12.75492,12.60895,12.61607,12.70366,17140.27470025,216242.90543758302,167
1607551200,2020-12-09 22:00:00,LINK/USD,12.59586,12.83659,12.58807,12.70651,12.72001,36347.64185209,461851.67467000004,260
1607547600,2020-12-09 21:00:00,LINK/USD,12.50000,12.63297,12.48795,12.58417,12.59295,16374.27911261,206056.71198053338,157
1607544000,2020-12-09 20:00:00,LINK/USD,12.39534,12.55673,12.39472,12.52561,12.47550,13529.92134884,169470.5181462438,136
1607540400,2020-12-09 19:00:00,LINK/USD,12.33000,12.41119,12.33000,12.37954,12.37867,4486.63994399,55542.53865222196,66
1607536800,2020-12-09 18:00:00,LINK/USD,12.45370,12.47958,12.30476,12.32526,12.41797,7067.24373271,87105.61648902125,65
1607533200,2020-12-09 17:00:00,LINK/USD,12.38500,12.53900,12.34505,12.43786,12.45558,19033.45474096,236735.4453843968,155
1607529600,2020-12-09 16:00:00,LINK/USD,12.31619,12.38500,12.17729,12.38500,12.24693,8761.77526486,108514.5866552911,105
1607526000,2020-12-09 15:00:00,LINK/USD,12.41045,12.41554,12.27404,12.31619,12.32542,14344.70339570,176672.0925150864,95
1607522400,2020-12-09 14:00:00,LINK/USD,12.40062,12.44027,12.34383,12.41171,12.41352,12595.42080135,156330.71031432378,104
1607518800,2020-12-09 13:00:00,LINK/USD,12.27270,12.40475,12.20550,12.40475,12.30420,11740.08475563,145632.81637240123,116
1607515200,2020-12-09 12:00:00,LINK/USD,12.26484,12.36562,12.19866,12.23822,12.28886,13393.87207670,163917.15312651146,107
1607511600,2020-12-09 11:00:00,LINK/USD,12.21757,12.32099,12.15936,12.24504,12.23834,14167.05278881,173476.12808109,178
1607508000,2020-12-09 10:00:00,LINK/USD,12.12348,12.26042,12.02938,12.19530,12.20259,17945.65861322,218852.69048580184,160
1607504400,2020-12-09 09:00:00,LINK/USD,11.91256,12.11966,11.91256,12.11032,12.04498,21837.40477170,264457.9597548139,194
1607500800,2020-12-09 08:00:00,LINK/USD,11.71205,11.93000,11.55364,11.89082,11.76892,55286.35186056,657400.058430584,410
1607497200,2020-12-09 07:00:00,LINK/USD,12.03875,12.03875,11.67504,11.70507,11.85249,37851.28425668,443051.9318143374,297
1607493600,2020-12-09 06:00:00,LINK/USD,11.95700,12.03876,11.95700,12.03876,11.99558,9503.12989323,114405.9000334216,109
1607490000,2020-12-09 05:00:00,LINK/USD,11.95828,11.98198,11.86284,11.96797,11.93705,20042.30083832,239865.6551639886,150
1607486400,2020-12-09 04:00:00,LINK/USD,12.00000,12.01442,11.90000,11.90000,11.97107,8983.91860885,106908.631445315,68
1607482800,2020-12-09 03:00:00,LINK/USD,11.94459,11.99488,11.88238,11.96756,11.92475,10970.53062367,131290.48347060816,100
1607479200,2020-12-09 02:00:00,LINK/USD,11.80689,12.02650,11.75000,11.96530,11.89070,14969.58656651,179115.59414426208,264
1607475600,2020-12-09 01:00:00,LINK/USD,11.83472,11.96671,11.62142,11.81652,11.79443,66367.99464656,784238.7361009691,672
1607472000,2020-12-09 00:00:00,LINK/USD,12.11574,12.14810,11.83000,11.83592,11.99435,75934.77686664,898757.9442114016,558
1607468400,2020-12-08 23:00:00,LINK/USD,12.00062,12.21945,12.00000,12.12298,12.11583,34777.13228627,421602.47916380555,418
1607464800,2020-12-08 22:00:00,LINK/USD,12.26320,12.32000,12.00997,12.00997,12.14512,30644.18035452,368035.68673237454,383
1607461200,2020-12-08 21:00:00,LINK/USD,12.19335,12.32327,12.16000,12.25874,12.24861,11076.34414383,135782.02300973458,210
1607457600,2020-12-08 20:00:00,LINK/USD,12.50000,12.56305,12.16252,12.19702,12.36923,46858.92821957,571539.2846726597,480
1607454000,2020-12-08 19:00:00,LINK/USD,12.50000,12.60746,12.49293,12.50142,12.53257,14338.60069414,179252.86948973566,157
1607450400,2020-12-08 18:00:00,LINK/USD,12.66000,12.66000,12.50042,12.50294,12.54907,22067.74936846,275911.7462888933,158
1607446800,2020-12-08 17:00:00,LINK/USD,12.51001,12.67291,12.51001,12.67291,12.59143,17428.57527831,220870.76593024758,175
1607443200,2020-12-08 16:00:00,LINK/USD,12.56106,12.66864,12.38000,12.51001,12.47895,28268.84345556,353643.51431749016,330
1607439600,2020-12-08 15:00:00,LINK/USD,12.63540,12.65299,12.56727,12.59050,12.60231,15856.87655131,199646.00421926857,157
1607436000,2020-12-08 14:00:00,LINK/USD,12.68498,12.71993,12.63353,12.63355,12.66335,17113.38797539,216202.84265648833,140
1607432400,2020-12-08 13:00:00,LINK/USD,12.51712,12.68949,12.51712,12.67959,12.62224,19809.54401887,251176.89624622386,179
1607428800,2020-12-08 12:00:00,LINK/USD,12.52000,12.61659,12.40126,12.50753,12.48484,21436.68200679,268119.94330038613,268
1607425200,2020-12-08 11:00:00,LINK/USD,12.65974,12.70823,12.51588,12.53864,12.58191,40056.00203141,502247.7893111186,280
1607421600,2020-12-08 10:00:00,LINK/USD,12.60000,12.74999,12.56356,12.65698,12.66838,15131.18773680,191515.14056092288,180
1607418000,2020-12-08 09:00:00,LINK/USD,12.94677,12.96983,12.57661,12.61349,12.66649,35666.54360827,449879.5911374776,331
1607414400,2020-12-08 08:00:00,LINK/USD,13.08928,13.08928,12.91808,12.94677,13.02386,2563.49383424,33188.96506832341,75
1607410800,2020-12-08 07:00:00,LINK/USD,13.12828,13.13507,13.08000,13.08609,13.11382,6790.11624745,88856.07232459297,46
1607407200,2020-12-08 06:00:00,LINK/USD,13.17904,13.19097,13.07000,13.12206,13.11922,13754.71087622,180490.1414004114,111
