unix,date,symbol,open,high,low,close,vwap,Volume EOS,Volume USD,tradecount
1607961600,2020-12-14 16:00:00,EOS/USD,2.8403,2.8429,2.8063,2.8187,2.8199,2766.03926943,7796.634888742341,51
1607958000,2020-12-14 15:00:00,EOS/USD,2.8369,2.8596,2.8369,2.8402,2.8508,8281.71930126,23521.73915943865,57
1607954400,2020-12-14 14:00:00,EOS/USD,2.8315,2.8352,2.8191,2.8352,2.8230,1409.44913866,3996.070197928832,42
1607950800,2020-12-14 13:00:00,EOS/USD,2.8128,2.8295,2.8093,2.8295,2.8121,2533.99173347,7169.929609853364,50
1607947200,2020-12-14 12:00:00,EOS/USD,2.8205,2.8222,2.8022,2.8077,2.8114,2226.23033020,6250.5868981025405,29
1607943600,2020-12-14 11:00:00,EOS/USD,2.8142,2.8202,2.8095,2.8189,2.8180,1340.61302201,3779.054047743989,33
1607940000,2020-12-14 10:00:00,EOS/USD,2.8349,2.8443,2.8107,2.8141,2.8310,2926.79000878,8236.279763707797,41
1607936400,2020-12-14 09:00:00,EOS/USD,2.8467,2.8467,2.8333,2.8348,2.8456,1680.35813007,4763.479227122436,20
1607932800,2020-12-14 08:00:00,EOS/USD,2.8389,2.8478,2.8389,2.8450,2.8433,138.65608773,394.47656959185,29
1607929200,2020-12-14 07:00:00,EOS/USD,2.8253,2.8478,2.8192,2.8478,2.8286,1751.67425593,4988.417946037454,75
1607925600,2020-12-14 06:00:00,EOS/USD,2.8162,2.8250,2.8162,2.8250,2.8187,768.17569540,2170.0963395050003,57
1607922000,2020-12-14 05:00:00,EOS/USD,2.8107,2.8143,2.8065,2.8143,2.8100,863.99496179,2431.541020965597,35
1607918400,2020-12-14 04:00:00,EOS/USD,2.8310,2.8341,2.8101,2.8123,2.8280,6661.54054427,18734.25047265052,29
1607914800,2020-12-14 03:00:00,EOS/USD,2.8427,2.8493,2.8334,2.8335,2.8433,2546.76116144,7216.247750940239,24
1607911200,2020-12-14 02:00:00,EOS/USD,2.8200,2.8417,2.8200,2.8417,2.8295,792.33479200,2251.5777784264,69
1607907600,2020-12-14 01:00:00,EOS/USD,2.8146,2.8303,2.8146,2.8250,2.8231,1099.65126643,3106.5148276647506,48
1607904000,2020-12-14 00:00:00,EOS/USD,2.8489,2.8490,2.8116,2.8150,2.8252,10598.22586184,29834.0058010796,29
1607900400,2020-12-13 23:00:00,EOS/USD,2.8433,2.8520,2.8433,2.8470,2.8494,1414.44537191,4026.9259738277697,28
1607896800,2020-12-13 22:00:00,EOS/USD,2.8614,2.8635,2.8321,2.8321,2.8378,2329.15951384,6596.412659146264,37
1607893200,2020-12-13 21:00:00,EOS/USD,2.8625,2.8644,2.8611,2.8611,2.8628,2039.87842283,5836.296155558914,27
1607889600,2020-12-13 20:00:00,EOS/USD,2.8622,2.8651,2.8475,2.8623,2.8499,10446.40127376,29900.734365883247,41
1607886000,2020-12-13 19:00:00,EOS/USD,2.8751,2.8850,2.8685,2.8698,2.8786,3827.42798385,10983.95282805273,86
1607882400,2020-12-13 18:00:00,EOS/USD,2.8758,2.8758,2.8697,2.8741,2.8731,1745.84588644,5017.735662217204,17
1607878800,2020-12-13 17:00:00,EOS/USD,2.8801,2.8850,2.8680,2.8769,2.8748,1165.56492644,3353.2137368752356,60
1607875200,2020-12-13 16:00:00,EOS/USD,2.8138,2.8977,2.8138,2.8889,2.8729,30586.55287992,88361.4926148009,167
1607871600,2020-12-13 15:00:00,EOS/USD,2.8300,2.8311,2.8002,2.8137,2.8129,3666.82108825,10317.334496009023,48
1607868000,2020-12-13 14:00:00,EOS/USD,2.8300,2.8363,2.8238,2.8238,2.8267,6914.65224854,19525.595019427252,43
1607864400,2020-12-13 13:00:00,EOS/USD,2.8320,2.8390,2.8320,2.8356,2.8331,315.56173094,894.806844253464,12
1607860800,2020-12-13 12:00:00,EOS/USD,2.8320,2.8390,2.8257,2.8308,2.8300,1681.60562983,4760.289216922764,38
1607857200,2020-12-13 11:00:00,EOS/USD,2.8303,2.8426,2.8292,2.8314,2.8317,743.30375183,2104.590242931462,37
1607853600,2020-12-13 10:00:00,EOS/USD,2.8393,2.8546,2.8360,2.8360,2.8438,3735.10501049,10592.757809749639,58
1607850000,2020-12-13 09:00:00,EOS/USD,2.8443,2.8465,2.8320,2.8389,2.8385,5519.54648379,15669.440512831432,37
1607846400,2020-12-13 08:00:00,EOS/USD,2.8372,2.8438,2.8283,2.8411,2.8372,14254.05649732,40497.19991453585,113
1607842800,2020-12-13 07:00:00,EOS/USD,2.7936,2.8400,2.7936,2.8400,2.8253,7719.34759437,21922.947168010796,103
1607839200,2020-12-13 06:00:00,EOS/USD,2.7737,2.7915,2.7737,2.7915,2.7825,845.74383632,2360.89391908728,50
1607835600,2020-12-13 05:00:00,EOS/USD,2.7668,2.7758,2.7668,2.7721,2.7722,2283.91882587,6331.251377194228,42
1607832000,2020-12-13 04:00:00,EOS/USD,2.7575,2.7642,2.7575,2.7642,2.7581,1394.66936068,3855.145046791656,35
1607828400,2020-12-13 03:00:00,EOS/USD,2.7600,2.7600,2.7600,2.7600,0.0000,0.00000000,0.0,0
1607824800,2020-12-13 02:00:00,EOS/USD,2.7572,2.7644,2.7572,2.7600,2.7604,3735.50615698,10309.9969932648,29
1607821200,2020-12-13 01:00:00,EOS/USD,2.7586,2.7613,2.7586,2.7587,2.7592,245.71449532,677.8525782392841,9
1607817600,2020-12-13 00:00:00,EOS/USD,2.7664,2.7767,2.7651,2.7656,2.7668,1536.12832413,4248.316493213928,26
1607814000,2020-12-12 23:00:00,EOS/USD,2.7810,2.7819,2.7683,2.7683,2.7757,64.69149890,179.08547640487,5
1607810400,2020-12-12 22:00:00,EOS/USD,2.7797,2.7828,2.7748,2.7828,2.7777,518.03571883,1441.5897983601237,19
1607806800,2020-12-12 21:00:00,EOS/USD,2.7754,2.7835,2.7754,2.7811,2.7803,1476.24776462,4105.592658184682,41
1607803200,2020-12-12 20:00:00,EOS/USD,2.7771,2.7822,2.7731,2.7731,2.7794,1598.64804335,4433.210889013885,38
1607799600,2020-12-12 19:00:00,EOS/USD,2.7700,2.7823,2.7700,2.7823,2.7778,1374.32342573,3823.7800674085793,61
1607796000,2020-12-12 18:00:00,EOS/USD,2.7510,2.7737,2.7510,2.7718,2.7590,2924.97751475,8107.452675384049,57
1607792400,2020-12-12 17:00:00,EOS/USD,2.7400,2.7509,2.7358,2.7509,2.7455,2799.33924283,7700.702323101047,62
1607788800,2020-12-12 16:00:00,EOS/USD,2.7374,2.7545,2.6903,2.7394,2.7304,4612.50134654,12635.486188711675,36
1607785200,2020-12-12 15:00:00,EOS/USD,2.7244,2.7422,2.7244,2.7375,2.7360,3150.78552326,8625.27536992425,54
1607781600,2020-12-12 14:00:00,EOS/USD,2.7401,2.7453,2.7202,2.7251,2.7245,467.54315477,1274.1018510637268,17
1607778000,2020-12-12 13:00:00,EOS/USD,2.7380,2.7416,2.7380,2.7416,2.7396,183.13859856,502.092781812096,20
1607774400,2020-12-12 12:00:00,EOS/USD,2.7613,2.7613,2.7400,2.7429,2.7484,5434.79909845,14907.110447138506,38
1607770800,2020-12-12 11:00:00,EOS/USD,2.7470,2.7633,2.7470,2.7633,2.7565,3526.94657192,9746.011462186538,44
1607767200,2020-12-12 10:00:00,EOS/USD,2.7569,2.7583,2.7460,2.7526,2.7534,2607.72183440,7178.01512136944,21
1607763600,2020-12-12 09:00:00,EOS/USD,2.7572,2.7630,2.7550,2.7550,2.7561,352.21404547,970.3496952698499,13
1607760000,2020-12-12 08:00:00,EOS/USD,2.7699,2.7728,2.7559,2.7559,2.7661,6245.35802693,17211.582186416388,30
1607756400,2020-12-12 07:00:00,EOS/USD,2.7588,2.7656,2.7588,2.7616,2.7648,2483.61219012,6858.743424235392,17
1607752800,2020-12-12 06:00:00,EOS/USD,2.7613,2.7616,2.7573,2.7580,2.7596,1720.63191767,4745.50282893386,13
1607749200,2020-12-12 05:00:00,EOS/USD,2.7660,2.7660,2.7591,2.7611,2.7614,3132.17939076,8648.260515827435,18
1607745600,2020-12-12 04:00:00,EOS/USD,2.7575,2.7647,2.7563,2.7647,2.7601,384.58437752,1063.260428529544,13
1607742000,2020-12-12 03:00:00,EOS/USD,2.7612,2.7612,2.7612,2.7612,2.7612,46.18442009,127.52442075250801,1
1607738400,2020-12-12 02:00:00,EOS/USD,2.7477,2.7629,2.7477,2.7629,2.7558,84.36370963,233.08849333672703,15
1607734800,2020-12-12 01:00:00,EOS/USD,2.7611,2.7617,2.7552,2.7585,2.7569,2160.91887138,5960.89470670173,12
1607731200,2020-12-12 00:00:00,EOS/USD,2.6907,2.7569,2.6820,2.7569,2.7298,5978.68934068,16482.648643320692,72
1607727600,2020-12-11 23:00:00,EOS/USD,2.7054,2.7084,2.6937,2.6942,2.7027,10611.65694200,28589.9261331364,45
1607724000,2020-12-11 22:00:00,EOS/USD,2.7301,2.7360,2.7155,2.7232,2.7300,2851.07738866,7764.053944798911,34
1607720400,2020-12-11 21:00:00,EOS/USD,2.7132,2.7281,2.7081,2.7281,2.7192,3862.35830276,10536.899685759556,33
1607716800,2020-12-11 20:00:00,EOS/USD,2.7008,2.7165,2.6979,2.7089,2.7059,1972.93407515,5344.481116173834,62
1607713200,2020-12-11 19:00:00,EOS/USD,2.6999,2.7070,2.6973,2.7007,2.7004,8538.29462951,23059.372305917652,87
1607709600,2020-12-11 18:00:00,EOS/USD,2.6938,2.7015,2.6913,2.7015,2.6955,2463.15364472,6654.2095712110795,31
1607706000,2020-12-11 17:00:00,EOS/USD,2.7009,2.7038,2.6847,2.6930,2.6930,8753.90453731,23574.26491897583,73
1607702400,2020-12-11 16:00:00,EOS/USD,2.7100,2.7100,2.6976,2.6992,2.7026,3304.70356785,8920.05587034072,39
1607698800,2020-12-11 15:00:00,EOS/USD,2.7107,2.7156,2.7054,2.7100,2.7131,3550.95689890,9623.093196019,36
1607695200,2020-12-11 14:00:00,EOS/USD,2.6967,2.7138,2.6967,2.7074,2.7063,5232.98276827,14167.777546814195,69
1607691600,2020-12-11 13:00:00,EOS/USD,2.6803,2.6989,2.6803,2.6949,2.6909,2969.04113626,8001.268958107074,50
1607688000,2020-12-11 12:00:00,EOS/USD,2.6618,2.6890,2.6582,2.6890,2.6768,6344.00176534,17059.02074699926,68
1607684400,2020-12-11 11:00:00,EOS/USD,2.6635,2.6650,2.6333,2.6608,2.6498,14699.80555056,39113.24260893005,80
1607680800,2020-12-11 10:00:00,EOS/USD,2.6861,2.6891,2.6678,2.6697,2.6700,1049.37795452,2801.5243251820443,21
1607677200,2020-12-11 09:00:00,EOS/USD,2.6753,2.6816,2.6715,2.6775,2.6732,1754.56336544,4697.843410965601,25
1607673600,2020-12-11 08:00:00,EOS/USD,2.6885,2.7140,2.6837,2.6876,2.6975,1522.76241582,4092.576268757832,40
1607670000,2020-12-11 07:00:00,EOS/USD,2.6966,2.6970,2.6741,2.6863,2.6798,5610.22676055,15070.752146865467,27
1607666400,2020-12-11 06:00:00,EOS/USD,2.7090,2.7222,2.7020,2.7110,2.7151,5625.50412944,15250.741694911838,41
1607662800,2020-12-11 05:00:00,EOS/USD,2.6908,2.7041,2.6908,2.7018,2.6993,8908.53341386,24069.075577566946,59
1607659200,2020-12-11 04:00:00,EOS/USD,2.6876,2.6920,2.6826,2.6839,2.6871,341.68899056,917.059081763984,12
1607655600,2020-12-11 03:00:00,EOS/USD,2.6816,2.6854,2.6607,2.6854,2.6730,2676.36868951,7187.120478810154,35
1607652000,2020-12-11 02:00:00,EOS/USD,2.6956,2.7022,2.6821,2.6821,2.6901,3157.25478059,8468.07304702044,29
1607648400,2020-12-11 01:00:00,EOS/USD,2.6886,2.7056,2.6753,2.7000,2.6865,9373.04321138,25307.216670726,71
1607644800,2020-12-11 00:00:00,EOS/USD,2.7432,2.7472,2.6892,2.6969,2.7137,27967.78799916,75426.3274549346,78
1607641200,2020-12-10 23:00:00,EOS/USD,2.7562,2.7598,2.7400,2.7409,2.7501,1609.76881403,4412.215342374827,18
1607637600,2020-12-10 22:00:00,EOS/USD,2.7546,2.7546,2.7464,2.7501,2.7489,1636.08771698,4499.4048304666985,15
1607634000,2020-12-10 21:00:00,EOS/USD,2.7526,2.7530,2.7496,2.7496,2.7523,485.92258294,1336.092734051824,13
1607630400,2020-12-10 20:00:00,EOS/USD,2.7546,2.7611,2.7482,2.7486,2.7565,2242.07901610,6162.578383652461,21
1607626800,2020-12-10 19:00:00,EOS/USD,2.7412,2.7509,2.7401,2.7497,2.7483,4075.58524950,11206.63676055015,27
1607623200,2020-12-10 18:00:00,EOS/USD,2.7428,2.7515,2.7428,2.7469,2.7488,1377.61960000,3784.18327924,17
1607619600,2020-12-10 17:00:00,EOS/USD,2.7401,2.7477,2.7353,2.7413,2.7436,4943.61404868,13551.929191646484,40
1607616000,2020-12-10 16:00:00,EOS/USD,2.7324,2.7497,2.7308,2.7469,2.7390,1384.40300489,3802.816614132341,40
1607612400,2020-12-10 15:00:00,EOS/USD,2.7248,2.7365,2.7035,2.7365,2.7160,6393.34396593,17495.385762767444,74
1607608800,2020-12-10 14:00:00,EOS/USD,2.7716,2.7720,2.7183,2.7248,2.7505,12535.40802753,34156.479793413746,71
1607605200,2020-12-10 13:00:00,EOS/USD,2.7509,2.7681,2.7364,2.7681,2.7454,4609.43217413,12759.369201209252,56
1607601600,2020-12-10 12:00:00,EOS/USD,2.7705,2.7830,2.7584,2.7598,2.7686,484.00566894,1335.758845140612,17
1607598000,2020-12-10 11:00:00,EOS/USD,2.7669,2.7759,2.7609,2.7759,2.7731,4439.28061292,12322.999053404628,28
1607594400,2020-12-10 10:00:00,EOS/USD,2.7640,2.7683,2.7606,2.7606,2.7619,4795.23890590,13237.73652362754,22
1607590800,2020-12-10 09:00:00,EOS/USD,2.7901,2.7907,2.7618,2.7618,2.7731,879.73125352,2429.641775971536,10
1607587200,2020-12-10 08:00:00,EOS/USD,2.7819,2.7956,2.7819,2.7949,2.7911,2612.19634768,7300.827572130833,17
1607583600,2020-12-10 07:00:00,EOS/USD,2.7702,2.7832,2.7701,2.7806,2.7746,962.56012627,2676.494687106362,16
1607580000,2020-12-10 06:00:00,EOS/USD,2.7779,2.7797,2.7700,2.7700,2.7710,6728.93840173,18639.1593727921,23
1607576400,2020-12-10 05:00:00,EOS/USD,2.7834,2.7834,2.7834,2.7834,2.7834,1100.00000000,3061.74,8
1607572800,2020-12-10 04:00:00,EOS/USD,2.7928,2.8037,2.7916,2.7916,2.7999,3382.31919412,9442.082262305392,15
1607569200,2020-12-10 03:00:00,EOS/USD,2.7888,2.7976,2.7860,2.7976,2.7925,347.31071094,971.636444925744,13
1607565600,2020-12-10 02:00:00,EOS/USD,2.7910,2.7990,2.7734,2.7800,2.7794,1455.01852911,4044.9515109257995,20
1607562000,2020-12-10 01:00:00,EOS/USD,2.7949,2.7960,2.7853,2.7896,2.7903,2379.77775375,6638.628021861001,25
1607558400,2020-12-10 00:00:00,EOS/USD,2.8119,2.8141,2.7934,2.8026,2.7959,503.14011745,1410.10049316537,22
1607554800,2020-12-09 23:00:00,EOS/USD,2.8127,2.8183,2.8090,2.8101,2.8149,4641.98651685,13044.446311000183,30
1607551200,2020-12-09 22:00:00,EOS/USD,2.8188,2.8233,2.8029,2.8187,2.8153,2371.01843928,6683.1896747985365,40
1607547600,2020-12-09 21:00:00,EOS/USD,2.7849,2.8353,2.7849,2.8181,2.7969,2423.53789054,6829.772129330773,85
1607544000,2020-12-09 20:00:00,EOS/USD,2.7676,2.7914,2.7631,2.7892,2.7801,5633.23467443,15712.218153920157,68
1607540400,2020-12-09 19:00:00,EOS/USD,2.7681,2.7735,2.7641,2.7654,2.7666,1110.50605383,3070.993441261482,27
1607536800,2020-12-09 18:00:00,EOS/USD,2.7841,2.7908,2.7632,2.7632,2.7819,1515.04960424,4186.385066435968,35
1607533200,2020-12-09 17:00:00,EOS/USD,2.7869,2.8245,2.7800,2.7840,2.7979,33535.89689057,93363.93694334688,132
1607529600,2020-12-09 16:00:00,EOS/USD,2.7771,2.7895,2.7523,2.7895,2.7605,1970.38800904,5496.39735121708,59
1607526000,2020-12-09 15:00:00,EOS/USD,2.7945,2.7973,2.7636,2.7756,2.7706,2109.21023711,5854.323934122515,40
1607522400,2020-12-09 14:00:00,EOS/USD,2.7909,2.8011,2.7841,2.7950,2.7935,4442.29124700,12416.204035365,68
1607518800,2020-12-09 13:00:00,EOS/USD,2.7583,2.7902,2.7539,2.7902,2.7747,4317.77769598,12047.463327323398,86
1607515200,2020-12-09 12:00:00,EOS/USD,2.7792,2.7890,2.7734,2.7737,2.7792,2789.01276691,7735.884711578267,43
1607511600,2020-12-09 11:00:00,EOS/USD,2.7650,2.7822,2.7650,2.7778,2.7703,4140.78225869,11502.264958189082,64
1607508000,2020-12-09 10:00:00,EOS/USD,2.7438,2.7719,2.7365,2.7648,2.7555,1606.56858815,4441.84083251712,59
1607504400,2020-12-09 09:00:00,EOS/USD,2.7231,2.7575,2.7231,2.7575,2.7384,1919.79235921,5293.827430521575,74
1607500800,2020-12-09 08:00:00,EOS/USD,2.7059,2.7250,2.6637,2.7240,2.6967,19174.64492241,52231.73276864484,140
1607497200,2020-12-09 07:00:00,EOS/USD,2.7753,2.7753,2.7144,2.7215,2.7327,9486.70450676,25818.066315147335,55
1607493600,2020-12-09 06:00:00,EOS/USD,2.7677,2.7736,2.7677,2.7733,2.7714,1340.62957154,3717.9679907518816,20
1607490000,2020-12-09 05:00:00,EOS/USD,2.7680,2.7715,2.7631,2.7653,2.7669,313.90952670,868.05401418351,36
1607486400,2020-12-09 04:00:00,EOS/USD,2.7802,2.7802,2.7759,2.7759,2.7799,974.33188317,2704.647874491603,8
1607482800,2020-12-09 03:00:00,EOS/USD,2.7701,2.7895,2.7701,2.7895,2.7820,1651.95979667,4608.141852810965,35
1607479200,2020-12-09 02:00:00,EOS/USD,2.7663,2.7821,2.7649,2.7800,2.7777,3635.06817633,10105.4895301974,47
1607475600,2020-12-09 01:00:00,EOS/USD,2.7685,2.7761,2.7421,2.7751,2.7628,17549.29989138,48701.06212856864,92
1607472000,2020-12-09 00:00:00,EOS/USD,2.8000,2.8054,2.7765,2.7765,2.7901,5292.08622729,14693.477410070685,52
1607468400,2020-12-08 23:00:00,EOS/USD,2.7624,2.8060,2.7465,2.8000,2.7691,34473.81686845,96526.68723165999,181
1607464800,2020-12-08 22:00:00,EOS/USD,2.8202,2.8232,2.7667,2.7668,2.7799,6304.49718597,17443.282814141796,47
1607461200,2020-12-08 21:00:00,EOS/USD,2.8038,2.8206,2.7976,2.8189,2.8105,3439.21446464,9694.801654373698,81
1607457600,2020-12-08 20:00:00,EOS/USD,2.8360,2.8369,2.7919,2.8037,2.8082,8432.40312237,23641.92863418877,84
1607454000,2020-12-08 19:00:00,EOS/USD,2.8465,2.8580,2.8403,2.8403,2.8485,4848.38370451,13770.864235919753,40
1607450400,2020-12-08 18:00:00,EOS/USD,2.8648,2.8648,2.8519,2.8542,2.8547,2460.98959000,7024.156487778,16
1607446800,2020-12-08 17:00:00,EOS/USD,2.8564,2.8729,2.8564,2.8695,2.8654,5739.82632220,16470.4316315529,69
1607443200,2020-12-08 16:00:00,EOS/USD,2.8429,2.8744,2.8372,2.8595,2.8522,4414.16047567,12622.291880178365,80
1607439600,2020-12-08 15:00:00,EOS/USD,2.8706,2.8743,2.8559,2.8559,2.8666,2673.64303120,7635.657132804081,25
1607436000,2020-12-08 14:00:00,EOS/USD,2.8746,2.8819,2.8671,2.8705,2.8746,838.55275279,2407.065676883695,40
1607432400,2020-12-08 13:00:00,EOS/USD,2.8486,2.8746,2.8486,2.8746,2.8683,6215.40425846,17866.801081369118,72
1607428800,2020-12-08 12:00:00,EOS/USD,2.8572,2.8712,2.8244,2.8462,2.8427,5616.67597176,15986.183150823312,52
1607425200,2020-12-08 11:00:00,EOS/USD,2.8710,2.8757,2.8513,2.8513,2.8665,10766.23468925,30697.76496945853,71
1607421600,2020-12-08 10:00:00,EOS/USD,2.8640,2.8740,2.8503,2.8710,2.8602,4440.72996695,12749.33573511345,57
1607418000,2020-12-08 09:00:00,EOS/USD,2.9216,2.9236,2.8483,2.8675,2.8822,24475.20629861,70182.65406126417,120
1607414400,2020-12-08 08:00:00,EOS/USD,2.9192,2.9271,2.9137,2.9213,2.9192,115.51358562,337.449837671706,15
1607410800,2020-12-08 07:00:00,EOS/USD,2.9389,2.9389,2.9389,2.9389,2.9389,3.15791018,9.280782228002,1
1607407200,2020-12-08 06:00:00,EOS/USD,2.9550,2.9556,2.9412,2.9460,2.9465,119.79595925,352.91889595050003,10
1607403600,2020-12-08 05:00:00,EOS/USD,2.9546,2.9729,2.9490,2.9532,2.9608,38277.55606919,113041.27858353191,51
1607400000,2020-12-08 04:00:00,EOS/USD,2.9493,2.9530,2.9493,2.9512,2.9521,4675.18917644,13797.418297509728,17
1607396400,2020-12-08 03:00:00,EOS/USD,2.9448,2.9482,2.9438,2.9482,2.9448,1261.33162564,3718.6578987118482,6
1607392800,2020-12-08 02:00:00,EOS/USD,2.9547,2.9547,2.9277,2.9506,2.9393,39079.23060030,115307.17780924517,59
1607389200,2020-12-08 01:00:00,EOS/USD,2.9483,2.9561,2.9483,2.9561,2.9506,871.79561000,2577.115002721,13
1607385600,2020-12-08 00:00:00,EOS/USD,2.9402,2.9572,2.9402,2.9547,2.9559,8824.04433994,26072.403811220716,45
1607382000,2020-12-07 23:00:00,EOS/USD,2.9408,2.9518,2.9133,2.9518,2.9269,20148.74327521,59475.06039976487,41
1607378400,2020-12-07 22:00:00,EOS/USD,2.9379,2.9438,2.9363,2.9418,2.9400,115.17980585,338.83595284953003,15
1607374800,2020-12-07 21:00:00,EOS/USD,2.9236,2.9344,2.9198,2.9334,2.9300,1492.20764567,4377.241907808378,19
1607371200,2020-12-07 20:00:00,EOS/USD,2.9171,2.9322,2.9126,2.9262,2.9266,5923.55091287,17333.494681240194,60
1607367600,2020-12-07 19:00:00,EOS/USD,2.9103,2.9203,2.9103,2.9155,2.9179,1451.85303460,4232.8775223763005,30
1607364000,2020-12-07 18:00:00,EOS/USD,2.9554,2.9554,2.9082,2.9142,2.9252,12199.79472580,35552.64178992636,99
1607360400,2020-12-07 17:00:00,EOS/USD,2.9592,2.9717,2.9558,2.9572,2.9658,17198.53204328,50859.498958387616,70
1607356800,2020-12-07 16:00:00,EOS/USD,2.9922,3.0001,2.9607,2.9607,2.9698,5272.42576877,15610.07097359734,57
1607353200,2020-12-07 15:00:00,EOS/USD,2.9792,2.9920,2.9792,2.9920,2.9884,1714.37011612,5129.39538743104,36
1607349600,2020-12-07 14:00:00,EOS/USD,2.9764,2.9859,2.9555,2.9792,2.9719,1622.21470831,4832.902058997152,53
1607346000,2020-12-07 13:00:00,EOS/USD,2.9918,3.0051,2.9872,2.9980,3.0023,6988.90766495,20952.7451795201,66
1607342400,2020-12-07 12:00:00,EOS/USD,2.9547,2.9906,2.9547,2.9906,2.9785,626.51282591,1873.649257166446,42
1607338800,2020-12-07 11:00:00,EOS/USD,2.9685,2.9758,2.9546,2.9546,2.9696,2057.55469586,6079.251104387956,21
1607335200,2020-12-07 10:00:00,EOS/USD,2.9693,2.9708,2.9635,2.9688,2.9665,2850.05424613,8461.241045910743,27
1607331600,2020-12-07 09:00:00,EOS/USD,2.9671,2.9712,2.9645,2.9645,2.9659,252.59797631,748.8267007709951,8
1607328000,2020-12-07 08:00:00,EOS/USD,2.9675,2.9731,2.9671,2.9705,2.9683,322.12953236,956.88577587538,8
1607324400,2020-12-07 07:00:00,EOS/USD,2.9926,2.9944,2.9874,2.9930,2.9931,1997.97408971,5979.93645050203,14
1607320800,2020-12-07 06:00:00,EOS/USD,2.9834,2.9983,2.9834,2.9910,2.9960,9070.10186064,27128.67466517424,44
1607317200,2020-12-07 05:00:00,EOS/USD,2.9796,2.9895,2.9796,2.9895,2.9840,108.69028055,324.929593704225,17
1607313600,2020-12-07 04:00:00,EOS/USD,2.9669,2.9906,2.9669,2.9855,2.9876,1283.31148572,3831.32644061706,38
1607310000,2020-12-07 03:00:00,EOS/USD,2.9637,2.9651,2.9637,2.9651,2.9645,34.67392148,102.81164458034799,4
1607306400,2020-12-07 02:00:00,EOS/USD,2.9635,2.9656,2.9635,2.9636,2.9653,182.15000000,539.81974,5
1607302800,2020-12-07 01:00:00,EOS/USD,2.9781,2.9792,2.9632,2.9688,2.9717,214.18549014,635.873883127632,15
1607299200,2020-12-07 00:00:00,EOS/USD,2.9960,2.9979,2.9723,2.9723,2.9872,865.08580939,2571.2945512498973,14
1607295600,2020-12-06 23:00:00,EOS/USD,2.9636,2.9997,2.9636,2.9951,2.9901,11741.77859211,35167.80106122866,63
1607292000,2020-12-06 22:00:00,EOS/USD,2.9746,2.9838,2.9476,2.9631,2.9550,4671.52659193,13842.200444547781,75
1607288400,2020-12-06 21:00:00,EOS/USD,2.9607,2.9710,2.9607,2.9710,2.9653,983.35768336,2921.55567726256,15
1607284800,2020-12-06 20:00:00,EOS/USD,2.9715,2.9715,2.9641,2.9647,2.9692,913.22161818,2707.428131418246,10
1607281200,2020-12-06 19:00:00,EOS/USD,2.9542,2.9700,2.9542,2.9700,2.9622,2043.34515880,6068.735121636,27
1607277600,2020-12-06 18:00:00,EOS/USD,2.9522,2.9577,2.9516,2.9545,2.9522,3144.44869015,9290.273655048175,20
1607274000,2020-12-06 17:00:00,EOS/USD,2.9443,2.9532,2.9443,2.9502,2.9514,2423.53078990,7149.90053636298,25
1607270400,2020-12-06 16:00:00,EOS/USD,2.9533,2.9700,2.9400,2.9440,2.9451,4662.58429573,13726.64816662912,43
1607266800,2020-12-06 15:00:00,EOS/USD,2.9506,2.9557,2.9506,2.9541,2.9542,2482.87595098,7334.663846790018,23
1607263200,2020-12-06 14:00:00,EOS/USD,2.9254,2.9519,2.9254,2.9508,2.9327,802.03518463,2366.645422806204,31
1607259600,2020-12-06 13:00:00,EOS/USD,2.9183,2.9329,2.9168,2.9254,2.9230,7917.82218988,23162.79703427495,79
1607256000,2020-12-06 12:00:00,EOS/USD,2.9578,2.9578,2.9165,2.9186,2.9364,6048.54222461,17653.275336746745,27
1607252400,2020-12-06 11:00:00,EOS/USD,2.9438,2.9582,2.9346,2.9582,2.9418,3862.91722607,11427.281738160274,43
1607248800,2020-12-06 10:00:00,EOS/USD,2.9446,2.9543,2.9373,2.9412,2.9486,3133.19175735,9215.34359671782,38
1607245200,2020-12-06 09:00:00,EOS/USD,2.9528,2.9578,2.9302,2.9428,2.9394,4139.62176546,12182.078931395687,57
1607241600,2020-12-06 08:00:00,EOS/USD,2.9950,2.9950,2.9469,2.9493,2.9757,8461.01417022,24954.069092229845,40
1607238000,2020-12-06 07:00:00,EOS/USD,2.9829,2.9906,2.9829,2.9906,2.9901,958.16897889,2865.500148268434,3
1607234400,2020-12-06 06:00:00,EOS/USD,2.9707,2.9823,2.9707,2.9788,2.9775,12783.39861845,38079.18780463887,37
1607230800,2020-12-06 05:00:00,EOS/USD,2.9892,2.9892,2.9725,2.9795,2.9754,19408.17932675,57826.67030405162,57
1607227200,2020-12-06 04:00:00,EOS/USD,2.9927,2.9937,2.9885,2.9937,2.9920,2111.79428903,6322.078563069112,16
1607223600,2020-12-06 03:00:00,EOS/USD,2.9851,2.9920,2.9823,2.9920,2.9867,4271.13959391,12779.24966497872,30
1607220000,2020-12-06 02:00:00,EOS/USD,3.0067,3.0067,2.9944,2.9944,3.0064,514.17210000,1539.63693624,7
1607216400,2020-12-06 01:00:00,EOS/USD,3.0216,3.0240,3.0083,3.0083,3.0102,692.60684661,2083.5691766568634,8
1607212800,2020-12-06 00:00:00,EOS/USD,3.0099,3.0326,3.0090,3.0326,3.0193,5349.40083357,16222.592967884382,81
