unix,date,symbol,open,high,low,close,vwap,Volume LTC,Volume USD,tradecount
1569369600,2019-09-25 00:00:00,LTC/USD,54.72,58.38,52.97,57.45,56.04,58331.53110300,3351146.46186735,5224
1569283200,2019-09-24 00:00:00,LTC/USD,66.04,67.32,53.66,54.76,60.02,88469.12495619,4844569.282600964,5730
1569196800,2019-09-23 00:00:00,LTC/USD,72.28,74.09,61.45,66.41,68.50,21210.12111248,1408564.1430797966,2092
1569110400,2019-09-22 00:00:00,LTC/USD,73.19,73.19,71.07,72.56,72.13,11297.74819545,819764.609061852,1080
1569024000,2019-09-21 00:00:00,LTC/USD,75.05,75.64,72.00,73.18,73.97,16377.00657289,1198469.3410040904,2069
1568937600,2019-09-20 00:00:00,LTC/USD,76.80,76.80,72.87,75.05,74.94,19590.07475800,1470235.1105878998,1742
1568851200,2019-09-19 00:00:00,LTC/USD,77.62,77.71,72.67,77.04,75.49,37733.36933587,2906978.7736354247,2454
1568764800,2019-09-18 00:00:00,LTC/USD,74.17,80.18,74.14,77.56,77.55,26108.29622939,2024959.4555514883,3278
1568678400,2019-09-17 00:00:00,LTC/USD,72.90,77.82,72.25,74.16,74.36,23558.72034400,1747114.70071104,1857
1568592000,2019-09-16 00:00:00,LTC/USD,70.43,73.87,69.47,72.69,71.53,18191.37268158,1322330.8802240503,1336
1568505600,2019-09-15 00:00:00,LTC/USD,70.76,71.47,69.78,70.17,70.42,5129.98725140,359971.205430738,476
1568419200,2019-09-14 00:00:00,LTC/USD,69.25,71.49,68.28,70.75,69.86,7670.24424823,542669.7805622725,699
1568332800,2019-09-13 00:00:00,LTC/USD,69.32,69.64,67.50,68.97,68.61,10745.81388107,741138.7833773979,961
1568246400,2019-09-12 00:00:00,LTC/USD,69.85,69.94,68.39,69.17,69.03,6140.12293301,424712.30327630177,803
1568160000,2019-09-11 00:00:00,LTC/USD,70.77,71.41,68.18,69.74,69.84,12197.03879588,850621.4856246711,1215
1568073600,2019-09-10 00:00:00,LTC/USD,69.96,73.10,69.84,70.76,71.12,17322.47051502,1225738.0136428152,1296
1567987200,2019-09-09 00:00:00,LTC/USD,70.28,71.33,67.87,70.10,69.59,13386.71282867,938408.569289767,1203
1567900800,2019-09-08 00:00:00,LTC/USD,68.85,71.58,68.12,70.48,69.98,16238.50658994,1144489.9444589713,1344
1567814400,2019-09-07 00:00:00,LTC/USD,64.89,70.51,64.67,68.82,68.14,19515.91519193,1343085.2835086223,1591
1567728000,2019-09-06 00:00:00,LTC/USD,65.33,68.14,64.10,65.14,66.17,24586.89884078,1601590.5904884092,1706
1567641600,2019-09-05 00:00:00,LTC/USD,67.17,67.40,64.31,65.39,65.49,14920.61039679,975658.713846098,1387
1567555200,2019-09-04 00:00:00,LTC/USD,68.99,69.27,66.67,67.16,67.79,13501.00016939,906727.1713762323,1052
1567468800,2019-09-03 00:00:00,LTC/USD,67.21,70.94,66.71,69.07,68.70,21724.04070432,1500479.4914473821,1355
1567382400,2019-09-02 00:00:00,LTC/USD,66.12,68.09,65.07,67.29,66.23,17290.01785823,1163445.301680297,1331
1567296000,2019-09-01 00:00:00,LTC/USD,64.53,67.20,64.01,66.11,65.40,13812.24030402,913127.2064987622,891
1567209600,2019-08-31 00:00:00,LTC/USD,64.10,65.36,62.43,64.29,63.66,12927.29403429,831095.7334645042,1079
1567123200,2019-08-30 00:00:00,LTC/USD,63.53,65.57,62.16,64.16,63.81,19891.34999467,1276229.015658027,1467
1567036800,2019-08-29 00:00:00,LTC/USD,66.67,66.67,62.12,63.45,64.42,37913.71010785,2405624.9063430824,3573
1566950400,2019-08-28 00:00:00,LTC/USD,72.76,73.04,64.52,66.77,67.75,48203.12408080,3218522.594875016,4303
1566864000,2019-08-27 00:00:00,LTC/USD,73.24,73.60,72.01,72.80,72.74,10746.39313003,782337.4198661839,2299
1566777600,2019-08-26 00:00:00,LTC/USD,72.22,75.47,72.22,73.63,74.07,19828.06999854,1459940.7939925,1440
1566691200,2019-08-25 00:00:00,LTC/USD,73.41,74.95,70.66,72.33,72.73,18135.14827348,1311715.2746208084,1374
1566604800,2019-08-24 00:00:00,LTC/USD,75.55,75.56,71.67,73.27,73.13,15688.33829314,1149484.5467383678,1142
1566518400,2019-08-23 00:00:00,LTC/USD,73.34,76.03,72.53,75.53,74.50,10632.80634537,803095.8632657961,1229
1566432000,2019-08-22 00:00:00,LTC/USD,73.17,74.63,70.93,73.62,72.95,17341.12911495,1276653.925442619,1227
1566345600,2019-08-21 00:00:00,LTC/USD,75.20,75.33,70.04,72.94,72.38,28579.83195407,2084612.9427298657,2418
1566259200,2019-08-20 00:00:00,LTC/USD,77.20,77.20,73.30,75.00,75.47,19173.59880658,1438019.9104935,1587
1566172800,2019-08-19 00:00:00,LTC/USD,76.27,78.91,75.61,77.12,76.97,19158.28719830,1477487.1087328962,1325
1566086400,2019-08-18 00:00:00,LTC/USD,72.71,78.09,71.51,76.31,75.43,24206.02479970,1847161.752465107,1404
1566000000,2019-08-17 00:00:00,LTC/USD,74.95,75.45,71.70,72.69,73.50,16922.20910906,1230075.3801375714,1289
1565913600,2019-08-16 00:00:00,LTC/USD,76.08,76.28,72.23,74.83,74.65,29571.25996993,2212817.383549862,2058
1565827200,2019-08-15 00:00:00,LTC/USD,75.92,77.56,71.00,76.26,74.63,46997.08397548,3583997.6239701053,3448
1565740800,2019-08-14 00:00:00,LTC/USD,84.53,85.87,74.81,75.56,79.25,37016.07289665,2796934.4680708745,3007
1565654400,2019-08-13 00:00:00,LTC/USD,85.71,86.46,83.07,84.30,84.58,19627.12996431,1654567.055991333,2103
1565568000,2019-08-12 00:00:00,LTC/USD,89.87,89.90,85.34,85.58,86.78,18753.54142521,1604928.075169472,1789
1565481600,2019-08-11 00:00:00,LTC/USD,85.34,91.24,85.21,89.87,88.26,19662.02030992,1767025.7652525106,1888
1565395200,2019-08-10 00:00:00,LTC/USD,84.28,87.23,82.00,85.18,84.92,34720.25266298,2957471.1218326367,3761
1565308800,2019-08-09 00:00:00,LTC/USD,90.28,90.32,82.47,84.29,85.53,31208.58894688,2630571.9623325155,2479
1565222400,2019-08-08 00:00:00,LTC/USD,90.68,92.59,87.86,90.12,89.81,24130.43519212,2174634.8195138546,2137
1565136000,2019-08-07 00:00:00,LTC/USD,92.85,94.35,87.00,90.32,90.81,36312.14579486,3279713.008191755,2713
1565049600,2019-08-06 00:00:00,LTC/USD,96.22,99.03,90.69,93.04,94.73,40220.71204090,3742135.0482853362,3074
1564963200,2019-08-05 00:00:00,LTC/USD,93.07,106.93,93.07,96.21,99.10,72839.58168857,7007896.15425732,5134
1564876800,2019-08-04 00:00:00,LTC/USD,94.21,94.80,90.46,92.91,92.59,22525.82763187,2092874.6452770417,1549
1564790400,2019-08-03 00:00:00,LTC/USD,94.84,96.57,93.56,94.16,95.36,17276.37418018,1626743.3928057486,1165
1564704000,2019-08-02 00:00:00,LTC/USD,98.93,99.05,92.72,94.89,95.72,26112.25033133,2477791.433939904,1750
1564617600,2019-08-01 00:00:00,LTC/USD,98.85,100.72,95.79,98.94,98.30,25678.11769860,2540592.9650994837,1787
1564531200,2019-07-31 00:00:00,LTC/USD,90.01,99.89,89.94,98.85,95.37,24970.38133789,2468322.1952504264,1991
1564444800,2019-07-30 00:00:00,LTC/USD,90.82,92.70,88.61,90.21,90.73,18010.59963813,1624736.1933557072,2199
1564358400,2019-07-29 00:00:00,LTC/USD,90.02,92.17,87.53,90.34,89.84,30691.64877978,2772683.5507653253,1961
1564272000,2019-07-28 00:00:00,LTC/USD,88.59,90.81,81.50,89.95,87.65,39647.29122855,3566273.8460080726,2664
1564185600,2019-07-27 00:00:00,LTC/USD,94.09,96.48,86.49,88.72,90.59,35668.54011334,3164512.878855525,3244
1564099200,2019-07-26 00:00:00,LTC/USD,93.23,94.58,90.25,94.39,92.68,32826.74736333,3098516.683624719,1749
1564012800,2019-07-25 00:00:00,LTC/USD,94.45,96.70,91.22,93.23,94.26,34314.71342211,3199160.732343315,2044
1563926400,2019-07-24 00:00:00,LTC/USD,90.01,97.31,86.59,94.45,91.43,68474.29307389,6467396.980828911,4787
1563840000,2019-07-23 00:00:00,LTC/USD,95.17,95.17,88.54,90.07,91.64,51407.42495349,4630266.765560844,2880
1563753600,2019-07-22 00:00:00,LTC/USD,99.90,100.99,91.10,95.22,94.94,47501.56739676,4523099.2475194875,2882
1563667200,2019-07-21 00:00:00,LTC/USD,100.53,101.82,96.51,99.69,98.91,31404.53460542,3130718.05481432,2166
1563580800,2019-07-20 00:00:00,LTC/USD,98.81,106.00,97.78,100.54,101.09,45189.18491832,4543320.651687893,2488
1563494400,2019-07-19 00:00:00,LTC/USD,101.28,101.57,95.03,98.78,97.81,68176.61581411,6734486.110117787,3539
1563408000,2019-07-18 00:00:00,LTC/USD,90.42,104.64,87.28,100.97,97.06,104691.42830012,10570693.515463116,5775
1563321600,2019-07-17 00:00:00,LTC/USD,79.81,94.89,76.69,90.34,86.18,102893.09343179,9295362.06062791,6219
1563235200,2019-07-16 00:00:00,LTC/USD,90.57,91.98,76.50,79.50,83.42,101914.38709214,8102193.7738251295,5604
1563148800,2019-07-15 00:00:00,LTC/USD,90.32,92.86,84.94,90.59,89.31,47316.91745991,4286439.552693247,3750
1563062400,2019-07-14 00:00:00,LTC/USD,101.12,101.80,88.00,90.47,93.34,37147.78382721,3360760.0028476883,2691
1562976000,2019-07-13 00:00:00,LTC/USD,105.19,105.29,97.06,101.19,101.31,24038.51237821,2432457.06755107,2050
1562889600,2019-07-12 00:00:00,LTC/USD,102.73,106.96,100.75,105.09,104.23,39643.95349551,4166183.0728431465,3223
1562803200,2019-07-11 00:00:00,LTC/USD,108.23,108.23,95.13,102.89,101.63,103234.56806678,10621804.708390994,7016
1562716800,2019-07-10 00:00:00,LTC/USD,119.41,120.52,71.00,108.26,109.43,91879.01806040,9946822.495218905,6751
1562630400,2019-07-09 00:00:00,LTC/USD,123.34,124.16,117.94,119.38,120.82,26998.89573637,3223128.1730078505,2211
1562544000,2019-07-08 00:00:00,LTC/USD,120.15,125.60,118.33,123.49,120.87,28455.16603770,3513928.453995573,1788
1562457600,2019-07-07 00:00:00,LTC/USD,118.14,121.00,117.26,120.29,119.03,11187.23789118,1345712.8459300424,1058
1562371200,2019-07-06 00:00:00,LTC/USD,118.58,122.13,117.26,118.37,119.54,17810.22767883,2108196.650343107,1311
1562284800,2019-07-05 00:00:00,LTC/USD,119.48,120.71,116.64,118.46,118.76,27253.95282861,3228503.2520771404,1905
1562198400,2019-07-04 00:00:00,LTC/USD,121.68,127.32,118.43,119.85,122.92,40399.43245511,4841871.979744934,3140
1562112000,2019-07-03 00:00:00,LTC/USD,118.56,123.00,117.10,121.84,120.08,34095.95993375,4154251.7583280997,2914
1562025600,2019-07-02 00:00:00,LTC/USD,122.71,123.37,111.89,118.55,116.32,66299.52892805,7859809.154420327,4717
1561939200,2019-07-01 00:00:00,LTC/USD,122.34,126.47,113.31,122.63,119.63,69218.10464311,8488216.172384579,5226
1561852800,2019-06-30 00:00:00,LTC/USD,133.47,136.67,119.66,122.00,128.91,82663.25155442,10084916.68963924,6045
1561766400,2019-06-29 00:00:00,LTC/USD,119.32,136.18,114.70,133.32,127.42,67730.14779472,9029783.30399207,6043
1561680000,2019-06-28 00:00:00,LTC/USD,114.17,121.75,112.44,119.66,116.86,45124.02461878,5399540.785883214,4044
1561593600,2019-06-27 00:00:00,LTC/USD,130.57,132.00,106.93,114.18,116.90,146981.65143227,16782364.96053659,12670
1561507200,2019-06-26 00:00:00,LTC/USD,135.60,138.10,125.06,130.61,133.60,91918.52947475,12005479.134697098,8998
1561420800,2019-06-25 00:00:00,LTC/USD,135.35,138.37,128.22,135.62,133.90,31053.43234758,4211466.4949787995,2983
1561334400,2019-06-24 00:00:00,LTC/USD,136.18,136.23,131.01,135.29,134.20,24576.83410587,3324999.886183152,3387
1561248000,2019-06-23 00:00:00,LTC/USD,140.94,142.03,134.30,136.18,139.13,19870.63618813,2705983.2360995435,4057
1561161600,2019-06-22 00:00:00,LTC/USD,138.85,145.63,136.57,141.20,141.19,56340.95774639,7955343.233790267,5444
1561075200,2019-06-21 00:00:00,LTC/USD,135.81,141.40,135.48,138.93,137.86,32707.44680612,4544045.584774252,3170
1560988800,2019-06-20 00:00:00,LTC/USD,136.71,137.10,133.40,135.84,135.19,23471.36808962,3188350.6412939806,2072
1560902400,2019-06-19 00:00:00,LTC/USD,135.26,139.77,133.66,136.66,137.21,30016.37665287,4102038.033381214,2950
1560816000,2019-06-18 00:00:00,LTC/USD,134.05,136.89,128.84,135.29,132.87,30105.19153011,4072931.3621085817,3053
1560729600,2019-06-17 00:00:00,LTC/USD,136.93,137.18,132.11,134.04,134.70,22420.17445484,3005200.1839267532,2151
1560643200,2019-06-16 00:00:00,LTC/USD,138.32,138.90,133.89,136.71,136.12,32211.83890299,4403680.496427763,3078
1560556800,2019-06-15 00:00:00,LTC/USD,132.69,140.00,132.69,138.20,136.37,30582.56020753,4226509.820680646,2729
1560470400,2019-06-14 00:00:00,LTC/USD,130.86,133.00,125.77,132.68,129.70,36259.50466700,4810911.079217561,2958
1560384000,2019-06-13 00:00:00,LTC/USD,136.10,136.97,128.01,130.85,132.95,44787.07862601,5860389.238213408,3302
1560297600,2019-06-12 00:00:00,LTC/USD,136.38,144.13,130.22,136.08,137.55,84839.52789635,11544962.95613531,5406
1560211200,2019-06-11 00:00:00,LTC/USD,129.57,138.82,125.14,136.26,131.85,40960.95719725,5581340.027697285,3466
1560124800,2019-06-10 00:00:00,LTC/USD,114.41,130.50,112.78,130.04,123.41,49972.18617081,6498383.089652131,4160
1560038400,2019-06-09 00:00:00,LTC/USD,118.82,119.36,111.51,114.67,115.20,31973.64493268,3666417.8644304154,2219
1559952000,2019-06-08 00:00:00,LTC/USD,116.90,119.98,114.03,118.52,117.14,19270.45071876,2283933.819187435,1771
1559865600,2019-06-07 00:00:00,LTC/USD,111.78,121.57,109.83,117.14,115.93,45625.44698274,5344564.859558164,3921
1559779200,2019-06-06 00:00:00,LTC/USD,103.49,112.51,101.20,111.31,106.11,35379.21843737,3938060.8042636546,2516
1559692800,2019-06-05 00:00:00,LTC/USD,102.12,105.20,100.17,103.91,102.81,28818.27982673,2994507.456795514,1995
1559606400,2019-06-04 00:00:00,LTC/USD,105.73,106.28,98.00,101.90,102.98,89398.49801357,9109706.947582783,7911
1559520000,2019-06-03 00:00:00,LTC/USD,114.51,116.07,104.80,105.73,110.02,39258.99879483,4150853.9425773756,3237
1559433600,2019-06-02 00:00:00,LTC/USD,112.61,116.77,111.85,114.75,114.60,5264.77294620,604132.69557645,588
1559347200,2019-06-01 00:00:00,LTC/USD,114.68,115.76,110.83,112.51,113.20,9241.21366575,1039728.9495335325,662
1559260800,2019-05-31 00:00:00,LTC/USD,107.86,114.78,104.54,114.64,108.47,14296.17391353,1638913.3774470792,1066
1559174400,2019-05-30 00:00:00,LTC/USD,115.35,121.00,101.89,108.48,111.71,23709.71171712,2572029.527073178,1947
1559088000,2019-05-29 00:00:00,LTC/USD,114.51,118.20,108.88,114.66,114.85,13316.28846765,1526845.635700749,1096
1559001600,2019-05-28 00:00:00,LTC/USD,117.20,118.05,111.66,114.94,114.31,8826.23008637,1014486.8861273678,761
1558915200,2019-05-27 00:00:00,LTC/USD,112.80,121.99,111.26,116.79,114.22,56968.95147417,6653403.842668314,1843
1558828800,2019-05-26 00:00:00,LTC/USD,103.75,114.81,99.50,112.35,105.88,14907.97289812,1674910.755103782,1165
1558742400,2019-05-25 00:00:00,LTC/USD,100.70,104.98,99.32,103.13,102.50,8974.35208566,925524.9305941159,651
1558656000,2019-05-24 00:00:00,LTC/USD,88.81,103.95,88.27,100.58,98.11,11999.40468572,1206900.1232897176,1157
1558569600,2019-05-23 00:00:00,LTC/USD,87.88,89.76,85.00,89.00,87.86,2367.68055270,210723.5691903,391
1558483200,2019-05-22 00:00:00,LTC/USD,91.27,92.37,85.64,87.73,89.08,11888.15271298,1042947.6375097354,620
1558396800,2019-05-21 00:00:00,LTC/USD,91.95,93.49,89.72,91.77,91.44,6219.04520489,570721.7784527553,546
1558310400,2019-05-20 00:00:00,LTC/USD,94.85,94.85,87.23,91.90,90.92,8831.65482466,811629.078386254,784
1558224000,2019-05-19 00:00:00,LTC/USD,86.53,97.24,86.53,95.27,93.54,5733.63185845,546243.1071545315,730
1558137600,2019-05-18 00:00:00,LTC/USD,90.16,90.48,85.50,86.99,87.74,3693.58133120,321304.640001088,466
1558051200,2019-05-17 00:00:00,LTC/USD,96.54,97.34,84.00,89.75,88.92,15691.45376751,1408307.9756340226,1466
1557964800,2019-05-16 00:00:00,LTC/USD,102.17,107.34,90.64,95.85,98.82,26765.95976421,2565517.2433995283,2326
1557878400,2019-05-15 00:00:00,LTC/USD,92.22,104.69,90.82,102.53,97.65,27307.16355519,2799803.4793136306,1851
1557792000,2019-05-14 00:00:00,LTC/USD,87.88,94.00,86.13,91.48,90.24,17710.36246159,1620143.9579862533,1344
1557705600,2019-05-13 00:00:00,LTC/USD,84.80,93.00,84.58,87.85,89.22,13253.69536936,1164337.138198276,1213
1557619200,2019-05-12 00:00:00,LTC/USD,87.65,94.31,82.88,84.44,87.22,23938.37236838,2021356.1627860074,1649
1557532800,2019-05-11 00:00:00,LTC/USD,77.07,95.95,77.06,89.08,86.97,27070.60823526,2411449.7815969605,2310
1557446400,2019-05-10 00:00:00,LTC/USD,73.88,79.05,72.54,76.66,76.09,8686.27073418,665889.5144822388,741
1557360000,2019-05-09 00:00:00,LTC/USD,73.77,75.50,72.29,73.82,73.91,4650.21252905,343278.688894471,564
1557273600,2019-05-08 00:00:00,LTC/USD,72.38,74.58,72.00,73.77,73.03,5475.85441573,403953.7802484021,439
1557187200,2019-05-07 00:00:00,LTC/USD,74.24,77.77,72.52,73.18,74.90,9295.02301695,680209.784380401,731
1557100800,2019-05-06 00:00:00,LTC/USD,75.03,76.03,71.11,74.21,73.40,4857.25746654,360457.0765919334,549
1557014400,2019-05-05 00:00:00,LTC/USD,77.09,77.09,74.51,75.18,76.16,3676.28715269,276383.2681392342,277
1556928000,2019-05-04 00:00:00,LTC/USD,77.84,81.34,74.00,76.99,77.18,10242.45402894,788566.5356880905,693
1556841600,2019-05-03 00:00:00,LTC/USD,72.08,79.76,72.08,77.81,76.96,13630.53610875,1060592.0146218375,853
1556755200,2019-05-02 00:00:00,LTC/USD,72.50,73.27,71.50,72.38,72.34,2833.00285213,205052.74643716938,324
1556668800,2019-05-01 00:00:00,LTC/USD,73.55,74.97,71.20,72.26,72.47,4440.48526439,320869.46520482143,638
1556582400,2019-04-30 00:00:00,LTC/USD,67.05,73.72,66.99,73.30,71.08,7680.18134022,562957.2922381259,606
1556496000,2019-04-29 00:00:00,LTC/USD,67.65,68.28,65.00,66.53,66.66,3468.31021322,230746.67848552662,372
1556409600,2019-04-28 00:00:00,LTC/USD,70.53,70.72,67.02,67.88,68.66,3566.07897120,242065.440565056,440
1556323200,2019-04-27 00:00:00,LTC/USD,71.70,71.70,70.35,70.60,71.10,2006.60208162,141666.106962372,276
1556236800,2019-04-26 00:00:00,LTC/USD,70.35,73.06,68.80,71.72,71.29,8141.06296018,583877.0355041096,642
1556150400,2019-04-25 00:00:00,LTC/USD,73.17,74.45,69.00,70.46,72.35,10975.19740483,773312.4091443217,680
1556064000,2019-04-24 00:00:00,LTC/USD,74.58,75.10,70.44,72.98,72.77,11751.33681473,857612.5607389956,788
1555977600,2019-04-23 00:00:00,LTC/USD,76.64,79.62,73.92,74.81,76.77,6722.68624649,502924.1580999169,549
1555891200,2019-04-22 00:00:00,LTC/USD,77.11,78.59,75.69,76.79,77.04,7368.70987243,565843.2311038998,477
1555804800,2019-04-21 00:00:00,LTC/USD,81.57,81.75,73.52,77.19,77.29,6063.87161226,468070.2497503494,595
1555718400,2019-04-20 00:00:00,LTC/USD,82.82,82.88,79.75,81.57,81.32,2254.52529307,183901.62815571987,293
1555632000,2019-04-19 00:00:00,LTC/USD,81.55,83.55,80.14,82.68,81.31,2895.05631035,239363.255739738,245
1555545600,2019-04-18 00:00:00,LTC/USD,79.11,83.76,79.10,81.90,81.64,3716.90595338,304414.597581822,512
1555459200,2019-04-17 00:00:00,LTC/USD,80.86,81.76,78.86,79.27,79.82,5013.78854629,397443.01806440833,365
1555372800,2019-04-16 00:00:00,LTC/USD,77.92,81.78,77.27,80.92,79.36,5141.62454354,416060.2580632568,565
1555286400,2019-04-15 00:00:00,LTC/USD,83.99,84.52,75.01,78.01,80.11,7112.94302268,554880.6851992668,877
1555200000,2019-04-14 00:00:00,LTC/USD,78.02,83.80,76.50,83.80,79.74,2714.47623364,227473.108379032,353
1555113600,2019-04-13 00:00:00,LTC/USD,78.82,81.56,76.41,77.96,79.10,2663.02021978,207609.05633404877,353
1555027200,2019-04-12 00:00:00,LTC/USD,79.35,80.90,75.72,79.13,78.42,7894.29074209,624675.2264215817,732
1554940800,2019-04-11 00:00:00,LTC/USD,88.61,88.72,75.52,79.56,80.50,14626.76217249,1163705.1984433045,1261
1554854400,2019-04-10 00:00:00,LTC/USD,86.84,92.58,86.60,88.22,89.10,12427.00068771,1096310.0006697762,826
1554768000,2019-04-09 00:00:00,LTC/USD,89.40,89.50,83.65,86.94,87.08,7360.95805931,639961.6936764114,867
1554681600,2019-04-08 00:00:00,LTC/USD,91.91,94.13,86.66,89.50,89.52,13201.77665214,1181559.0103665302,1125
1554595200,2019-04-07 00:00:00,LTC/USD,91.96,95.75,89.65,92.05,93.03,9331.10581651,858928.2904097455,905
1554508800,2019-04-06 00:00:00,LTC/USD,88.60,97.70,85.44,91.96,91.63,13429.51436985,1234978.1414514058,1358
1554422400,2019-04-05 00:00:00,LTC/USD,84.96,90.41,84.35,88.88,87.33,12529.90616213,1113658.0596901143,1101
1554336000,2019-04-04 00:00:00,LTC/USD,85.45,90.22,80.65,84.80,85.28,10923.31376782,926297.007511136,1419
1554249600,2019-04-03 00:00:00,LTC/USD,77.46,99.50,75.53,85.56,87.45,34475.18634386,2949696.9435806614,2789
1554163200,2019-04-02 00:00:00,LTC/USD,60.47,79.06,60.18,77.36,69.46,24529.99143930,1897640.137744248,1681
1554076800,2019-04-01 00:00:00,LTC/USD,59.92,60.74,59.92,60.36,60.42,2880.51529772,173867.9033703792,306
1553990400,2019-03-31 00:00:00,LTC/USD,60.18,60.46,59.66,60.26,60.01,1932.57128772,116456.7457980072,233
1553904000,2019-03-30 00:00:00,LTC/USD,61.18,61.33,59.63,60.25,60.48,2777.35777842,167335.80614980502,279
1553817600,2019-03-29 00:00:00,LTC/USD,60.49,61.26,59.88,61.10,60.64,4178.47886049,255305.05837593903,427
1553731200,2019-03-28 00:00:00,LTC/USD,61.02,61.12,60.02,60.17,60.38,3672.84182761,220994.8927672937,365
1553644800,2019-03-27 00:00:00,LTC/USD,58.36,61.37,58.31,61.35,60.18,7019.69235274,430658.125840599,567
1553558400,2019-03-26 00:00:00,LTC/USD,58.76,58.93,57.16,58.11,57.88,5569.39448140,323637.513314154,443
1553472000,2019-03-25 00:00:00,LTC/USD,59.55,60.14,57.77,58.76,58.94,5088.70578287,299012.35180144117,492
1553385600,2019-03-24 00:00:00,LTC/USD,60.43,60.43,58.80,59.44,59.30,3282.16394803,195091.8250709032,318
1553299200,2019-03-23 00:00:00,LTC/USD,59.21,61.03,58.88,60.56,60.17,3301.82586182,199958.5741918192,300
1553212800,2019-03-22 00:00:00,LTC/USD,58.33,59.40,57.78,59.33,58.84,1923.02381756,114093.00309583479,258
1553126400,2019-03-21 00:00:00,LTC/USD,60.17,60.39,57.48,58.39,58.57,4957.25399824,289454.0609572336,474
1553040000,2019-03-20 00:00:00,LTC/USD,59.23,60.57,56.81,60.17,58.83,5090.37750492,306288.01447103644,491
1552953600,2019-03-19 00:00:00,LTC/USD,58.97,59.63,58.22,59.20,59.01,6944.02255180,411086.13506656,322
1552867200,2019-03-18 00:00:00,LTC/USD,60.28,61.90,57.80,59.02,59.82,7319.52435030,431998.32715470606,670
1552780800,2019-03-17 00:00:00,LTC/USD,60.99,60.99,59.09,60.28,59.74,8011.41661916,482928.1938029648,369
1552694400,2019-03-16 00:00:00,LTC/USD,58.17,62.00,58.17,60.89,61.19,18455.94692165,1123782.6080592684,773
1552608000,2019-03-15 00:00:00,LTC/USD,55.84,58.63,55.82,58.18,57.57,4004.09719750,232958.37495055,539
1552521600,2019-03-14 00:00:00,LTC/USD,55.00,57.80,52.85,55.60,55.35,2522.92902213,140274.853630428,406
1552435200,2019-03-13 00:00:00,LTC/USD,56.34,56.39,54.07,55.24,55.43,1822.32944974,100665.4788036376,244
1552348800,2019-03-12 00:00:00,LTC/USD,54.43,56.62,52.07,56.03,54.66,9706.59620469,543860.5853487807,641
1552262400,2019-03-11 00:00:00,LTC/USD,56.59,57.04,53.64,54.66,54.99,4567.82318670,249677.21538502202,666
1552176000,2019-03-10 00:00:00,LTC/USD,57.33,57.65,55.57,56.44,56.36,3054.03265051,172369.6027947844,464
1552089600,2019-03-09 00:00:00,LTC/USD,55.30,59.00,55.27,57.48,57.09,5759.23258674,331040.6890858152,646
1552003200,2019-03-08 00:00:00,LTC/USD,56.85,57.19,54.09,55.29,55.80,9774.79792973,540448.5775347718,866
1551916800,2019-03-07 00:00:00,LTC/USD,55.19,58.40,53.85,56.44,56.03,9917.16192294,559724.6189307336,1658
1551830400,2019-03-06 00:00:00,LTC/USD,52.34,56.30,51.36,55.17,54.04,6465.50278909,356701.7888740953,912
1551744000,2019-03-05 00:00:00,LTC/USD,45.67,54.23,45.25,52.42,51.22,14225.62788758,745707.4138669436,1145
1551657600,2019-03-04 00:00:00,LTC/USD,47.64,47.86,44.66,45.56,45.67,4590.24054621,209131.3592853276,562
1551571200,2019-03-03 00:00:00,LTC/USD,48.44,48.69,46.88,47.55,48.30,3889.64523457,184952.63090380348,543
1551484800,2019-03-02 00:00:00,LTC/USD,46.80,49.06,46.25,48.25,47.65,2280.76212139,110046.77235706752,490
1551398400,2019-03-01 00:00:00,LTC/USD,45.37,48.86,45.29,46.83,47.64,5248.43431384,245784.1789171272,605
1551312000,2019-02-28 00:00:00,LTC/USD,44.99,46.41,44.44,45.35,45.43,2279.17479044,103360.576746454,438
1551225600,2019-02-27 00:00:00,LTC/USD,44.63,45.31,42.33,44.94,44.47,3690.00019882,165828.6089349708,453
1551139200,2019-02-26 00:00:00,LTC/USD,45.31,45.68,44.07,44.71,44.58,4240.68195867,189600.8903721357,341
1551052800,2019-02-25 00:00:00,LTC/USD,43.55,46.74,43.48,45.33,45.07,8746.93754505,396498.6789171164,669
1550966400,2019-02-24 00:00:00,LTC/USD,51.30,53.41,42.44,43.66,46.82,26232.61911970,1145316.150766102,1334
1550880000,2019-02-23 00:00:00,LTC/USD,48.97,51.83,47.95,51.25,50.22,13904.10306546,712585.282104825,649
1550793600,2019-02-22 00:00:00,LTC/USD,48.44,49.36,47.87,49.27,48.84,4758.66075809,234459.21555109433,372
1550707200,2019-02-21 00:00:00,LTC/USD,51.10,51.12,47.46,48.17,48.96,9202.87832694,443302.64900869975,547
1550620800,2019-02-20 00:00:00,LTC/USD,46.85,52.25,46.10,51.22,49.56,19472.27511624,997369.9314538129,1038
1550534400,2019-02-19 00:00:00,LTC/USD,47.47,48.89,46.48,47.01,47.47,6721.70975965,315987.57580114645,548
1550448000,2019-02-18 00:00:00,LTC/USD,43.27,48.65,43.25,47.40,45.57,14014.87051594,664304.8624555559,969
1550361600,2019-02-17 00:00:00,LTC/USD,42.85,45.00,42.01,43.28,43.13,8270.55328026,357949.54596965277,535
1550275200,2019-02-16 00:00:00,LTC/USD,42.19,44.04,41.75,42.93,43.17,7524.64201590,323032.881742587,333
